Scan	  Chan 1	

1	0.414124	
2	-0.310974	
3	0.254211	
4	-0.152893	
5	-0.416565	
6	0.409241	
7	-0.305176	
8	0.274353	
9	-0.152283	
10	-0.41687	
11	0.395508	
12	-0.308533	
13	0.262146	
14	-0.154419	
15	-0.416565	
16	0.414429	
17	-0.303345	
18	0.263977	
19	-0.159302	
20	-0.422363	
21	0.397644	
22	-0.298767	
23	0.275879	
24	-0.147095	
25	-0.413818	
26	0.405579	
27	-0.310974	
28	0.256958	
29	-0.157776	
30	-0.41748	
31	0.415039	
32	-0.301208	
33	0.269775	
34	-0.154114	
35	-0.426025	
36	0.401001	
37	-0.31311	
38	0.264282	
39	-0.148926	
40	-0.421143	
41	0.410156	
42	-0.300903	
43	0.248108	
44	-0.157471	
45	-0.418396	
46	0.400696	
47	-0.30426	
48	0.263672	
49	-0.149536	
50	-0.415344	
51	0.397034	
52	-0.307922	
53	0.255737	
54	-0.152588	
55	-0.417786	
56	0.415344	
57	-0.303345	
58	0.263977	
59	-0.153198	
60	-0.417786	
61	0.387878	
62	-0.308533	
63	0.264282	
64	-0.142822	
65	-0.413208	
66	0.407715	
67	-0.303345	
68	0.247803	
69	-0.145264	
70	-0.414124	
71	0.418091	
72	-0.301208	
73	0.264587	
74	-0.145874	
75	-0.414124	
76	0.387573	
77	-0.307617	
78	0.25116	
79	-0.14801	
80	-0.415344	
81	0.406189	
82	-0.297852	
83	0.253296	
84	-0.152588	
85	-0.418091	
86	0.388794	
87	-0.294189	
88	0.263977	
89	-0.13855	
90	-0.409241	
91	0.38147	
92	-0.305481	
93	0.245972	
94	-0.150757	
95	-0.417786	
96	0.389709	
97	-0.300293	
98	0.257263	
99	-0.144958	
100	-0.414734	
101	0.376892	
102	-0.305176	
103	0.249329	
104	-0.140991	
105	-0.408936	
106	0.403748	
107	-0.294495	
108	0.235291	
109	-0.148621	
110	-0.413818	
111	0.381775	
112	-0.296631	
113	0.252075	
114	-0.140381	
115	-0.412292	
116	0.388184	
117	-0.299988	
118	0.242615	
119	-0.142517	
120	-0.412903	
121	0.393066	
122	-0.295105	
123	0.249023	
124	-0.142822	
125	-0.413513	
126	0.361938	
127	-0.297852	
128	0.25238	
129	-0.131531	
130	-0.40802	
131	0.386353	
132	-0.298157	
133	0.236206	
134	-0.140381	
135	-0.413208	
136	0.393677	
137	-0.296936	
138	0.25116	
139	-0.137329	
140	-0.408936	
141	0.362549	
142	-0.299988	
143	0.239258	
144	-0.136719	
145	-0.410156	
146	0.385742	
147	-0.288391	
148	0.238342	
149	-0.141296	
150	-0.411682	
151	0.355225	
152	-0.284424	
153	0.249329	
154	-0.128784	
155	-0.409546	
156	0.367432	
157	-0.301208	
158	0.232544	
159	-0.140991	
160	-0.40741	
161	0.379333	
162	-0.291138	
163	0.243225	
164	-0.136719	
165	-0.41687	
166	0.35553	
167	-0.298767	
168	0.236816	
169	-0.133972	
170	-0.406189	
171	0.368652	
172	-0.289612	
173	0.218506	
174	-0.140381	
175	-0.415955	
176	0.385742	
177	-0.291138	
178	0.239258	
179	-0.132141	
180	-0.405579	
181	0.361938	
182	-0.296936	
183	0.228271	
184	-0.134888	
