Scan	  Chan 1	

1	0.12085	
2	0.341797	
3	-0.396118	
4	0.308533	
5	-0.219727	
6	0.174561	
7	0.336304	
8	-0.387878	
9	0.292053	
10	-0.255127	
11	0.102234	
12	0.376892	
13	-0.390015	
14	0.318298	
15	-0.258484	
16	0.157166	
17	0.378113	
18	-0.389709	
19	0.289307	
20	-0.263672	
21	0.164185	
22	0.38208	
23	-0.387878	
24	0.31311	
25	-0.26825	
26	0.151978	
27	0.375366	
28	-0.384827	
29	0.311279	
30	-0.236816	
31	0.163574	
32	0.376587	
33	-0.386963	
34	0.243835	
35	-0.267639	
36	0.10437	
37	0.396118	
38	-0.383301	
39	0.299072	
40	-0.240784	
41	0.155334	
42	0.374146	
43	-0.393066	
44	0.299072	
45	-0.255127	
46	0.136108	
47	0.393066	
48	-0.388184	
49	0.299988	
50	-0.262756	
51	0.146179	
52	0.391235	
53	-0.392761	
54	0.327148	
55	-0.256042	
56	0.162354	
57	0.394592	
58	-0.386047	
59	0.25238	
60	-0.261841	
61	0.126953	
62	0.401611	
63	-0.388489	
64	0.307007	
65	-0.209045	
66	0.151672	
67	0.343628	
68	-0.39093	
69	0.277405	
70	-0.238953	
71	0.0952148	
72	0.404663	
73	-0.384216	
74	0.304871	
75	-0.255432	
76	0.140381	
77	0.386658	
78	-0.382996	
79	0.29541	
80	-0.251465	
81	0.151062	
82	0.393066	
83	-0.382385	
84	0.28717	
85	-0.258179	
86	0.154114	
87	0.40741	
88	-0.364685	
89	0.30365	
90	-0.221558	
91	0.144653	
92	0.377197	
93	-0.378418	
94	0.228577	
95	-0.253601	
96	0.111084	
97	0.403442	
98	-0.352478	
99	0.275879	
100	-0.237427	
101	0.142212	
102	0.386353	
103	-0.37323	
104	0.295105	
105	-0.241089	
106	0.120544	
107	0.386963	
108	-0.371704	
109	0.285645	
110	-0.254517	
111	0.146179	
112	0.408936	
113	-0.366516	
114	0.308533	
115	-0.249023	
116	0.145264	
117	0.388794	
118	-0.376892	
119	0.257568	
120	-0.247498	
121	0.1297	
122	0.413818	
123	-0.367432	
124	0.290527	
125	-0.204773	
126	0.145264	
127	0.39093	
128	-0.358887	
129	0.27771	
130	-0.231018	
131	0.0820923	
132	0.402222	
133	-0.385437	
134	0.286865	
135	-0.235596	
136	0.148315	
137	0.408936	
138	-0.365295	
139	0.294495	
140	-0.246277	
141	0.128479	
142	0.397034	
143	-0.388184	
144	0.305786	
145	-0.239868	
146	0.151672	
147	0.417175	
148	-0.366211	
149	0.291748	
150	-0.225525	
151	0.140686	
152	0.404663	
153	-0.384216	
154	0.239868	
155	-0.235291	
156	0.0952148	
157	0.396729	
158	-0.372925	
159	0.281982	
160	-0.20874	
161	0.148621	
162	0.398865	
163	-0.370789	
164	0.272827	
165	-0.22522	
166	0.0909424	
167	0.411072	
168	-0.371704	
169	0.295715	
170	-0.232544	
171	0.136719	
172	0.405273	
173	-0.369873	
174	0.279846	
175	-0.235596	
176	0.137939	
177	0.419617	
178	-0.341797	
179	0.24231	
180	-0.230408	
181	0.115967	
182	0.39917	
183	-0.35675	
184	0.280762	
185	-0.179443	
186	0.1474	
187	0.394897	
188	-0.356445	
189	0.255432	
190	-0.230713	
191	0.0686646	
192	0.406799	
193	-0.369263	
194	0.281372	
195	-0.212708	
196	0.141296	
197	0.394897	
198	-0.358276	
199	0.275269	
200	-0.232544	
201	0.125427	
202	0.414124	
203	-0.350037	
204	0.285645	
205	-0.228577	
206	0.129395	
207	0.412903	
208	-0.352783	
209	0.289307	
210	-0.194397	
211	0.133972	
212	0.390625	
213	-0.356445	
214	0.206299	
215	-0.224609	
216	0.0863647	
217	0.419006	
218	-0.346069	
219	0.287476	
220	-0.192566	
