Scan	  Chan 1	

1	-0.285034	
2	0.195618	
3	-0.128784	
4	-0.40802	
5	0.290527	
6	-0.283203	
7	0.177612	
8	-0.106506	
9	-0.401001	
10	0.340881	
11	-0.249023	
12	0.192871	
13	-0.0427246	
14	-0.405273	
15	0.332336	
16	-0.276794	
17	0.140076	
18	-0.0637817	
19	-0.400391	
20	0.308533	
21	-0.286255	
22	0.187988	
23	-0.0146484	
24	-0.401306	
25	0.326538	
26	-0.285034	
27	0.180054	
28	-0.0149536	
29	-0.401611	
30	0.322571	
31	-0.284119	
32	0.19989	
33	-0.00762939	
34	-0.404663	
35	0.327148	
36	-0.273132	
37	0.186768	
38	0.0222778	
39	-0.395813	
40	0.274963	
41	-0.279541	
42	0.126038	
43	0.00671387	
44	-0.396118	
45	0.320435	
46	-0.268555	
47	0.189209	
48	0.0875854	
49	-0.395203	
50	0.295105	
51	-0.278015	
52	0.15686	
53	0.0427246	
54	-0.396118	
55	0.341797	
56	-0.281372	
57	0.187683	
58	0.0640869	
59	-0.393982	
60	0.320435	
61	-0.285645	
62	0.185242	
63	0.0527954	
64	-0.388184	
65	0.314026	
66	-0.280151	
67	0.165405	
68	0.0585938	
69	-0.394897	
70	0.331421	
71	-0.229797	
72	0.193176	
73	0.104065	
74	-0.394287	
75	0.302429	
76	-0.282288	
77	0.119019	
78	0.0714111	
79	-0.400696	
80	0.307312	
81	-0.267334	
82	0.169067	
83	0.11322	
84	-0.403137	
85	0.310974	
86	-0.282288	
87	0.172729	
88	0.101318	
89	-0.392761	
90	0.325928	
91	-0.280457	
92	0.178223	
93	0.0793457	
94	-0.404053	
95	0.340881	
96	-0.266724	
97	0.184021	
98	0.0979614	
99	-0.394592	
100	0.261841	
101	-0.284424	
102	0.11322	
103	0.0906372	
104	-0.396729	
105	0.341797	
106	-0.25116	
107	0.180359	
108	0.147095	
109	-0.39917	
110	0.292358	
111	-0.266113	
112	0.147705	
113	0.117188	
114	-0.384827	
115	0.317078	
116	-0.280457	
117	0.161133	
118	0.127869	
119	-0.400391	
120	0.324097	
121	-0.271912	
