Scan	  Chan 1	

1	-0.0344849	
2	-0.404053	
3	0.358276	
4	-0.293579	
5	0.21759	
6	-0.0268555	
7	-0.401917	
8	0.361938	
9	-0.28595	
10	0.225525	
11	-0.0088501	
12	-0.414429	
13	0.343628	
14	-0.294189	
15	0.223083	
16	0.0109863	
17	-0.39917	
18	0.363464	
19	-0.291138	
20	0.212402	
21	0.015564	
22	-0.409241	
23	0.354614	
24	-0.287781	
25	0.224304	
26	0.0317383	
27	-0.396729	
28	0.349731	
29	-0.293274	
30	0.211182	
31	0.0439453	
32	-0.404968	
33	0.366516	
34	-0.285034	
35	0.215454	
36	0.0515747	
37	-0.414124	
38	0.330811	
39	-0.289917	
40	0.218201	
41	0.0723267	
42	-0.405884	
43	0.352173	
44	-0.290527	
45	0.205994	
46	0.0689697	
47	-0.40802	
48	0.346375	
49	-0.283813	
50	0.21759	
51	0.0854492	
52	-0.401306	
53	0.338135	
54	-0.289612	
55	0.205688	
56	0.0982666	
57	-0.404358	
58	0.366516	
59	-0.283203	
60	0.204773	
61	0.0991821	
62	-0.406189	
63	0.331116	
64	-0.283813	
65	0.214233	
66	0.127563	
67	-0.39917	
68	0.33783	
69	-0.288086	
70	0.2005	
71	0.130005	
72	-0.391846	
73	0.343628	
74	-0.279541	
75	0.210876	
76	0.139771	
77	-0.397034	
78	0.339355	
79	-0.286865	
80	0.203857	
81	0.164795	
82	-0.388184	
83	0.335388	
84	-0.281372	
85	0.195618	
86	0.177002	
87	-0.395813	
88	0.330505	
89	-0.278931	
90	0.20752	
91	0.196533	
92	-0.387878	
93	0.333252	
94	-0.285339	
95	0.193787	
96	0.206909	
97	-0.386353	
98	0.355225	
99	-0.274963	
100	0.201721	
101	0.215759	
102	-0.394287	
103	0.337524	
104	-0.281372	
105	0.202942	
106	0.241394	
107	-0.395203	
108	0.348206	
109	-0.277405	
110	0.189209	
111	0.248413	
112	-0.39917	
113	0.332642	
114	-0.272217	
115	0.202332	
116	0.276489	
117	-0.393982	
118	0.323486	
119	-0.278931	
120	0.188599	
121	0.292053	
122	-0.388794	
123	0.352173	
124	-0.270691	
125	0.192566	
126	0.298157	
127	-0.402832	
128	0.326233	
129	-0.273132	
130	0.198059	
131	0.326843	
132	-0.387878	
133	0.325317	
134	-0.274658	
135	0.183716	
136	0.333252	
137	-0.385742	
138	0.343628	
139	-0.267334	
140	0.196838	
141	0.34668	
142	-0.389709	
143	0.316467	
144	-0.274963	
145	0.186768	
146	0.360718	
147	-0.386047	
148	0.328979	
149	-0.267944	
150	0.184021	
151	0.367737	
152	-0.397034	
153	0.324707	
154	-0.266724	
155	0.194397	
156	0.386658	
157	-0.385742	
158	0.335693	
159	-0.271301	
160	0.180969	
161	0.385742	
162	-0.383911	
163	0.324402	
164	-0.263977	
165	0.19104	
166	0.386047	
167	-0.391846	
168	0.307922	
169	-0.270386	
170	0.186768	
171	0.395508	
172	-0.383301	
173	0.345154	
174	-0.267029	
175	0.177612	
176	0.39032	
177	-0.391541	
178	0.326538	
179	-0.263062	
180	0.19165	
181	0.401917	
182	-0.387573	
183	0.332336	
184	-0.268555	
185	0.177307	
186	0.407104	
187	-0.392151	
188	0.34729	
189	-0.26062	
190	0.184937	
191	0.396729	
192	-0.395813	
193	0.311279	
194	-0.264587	
195	0.187073	
196	0.410461	
197	-0.388184	
198	0.321045	
199	-0.263977	
200	0.174255	
201	0.400391	
202	-0.394287	
203	0.326843	
204	-0.259399	
205	0.186157	
206	0.409241	
207	-0.387268	
208	0.328979	
209	-0.263672	
210	0.174866	
211	0.411682	
212	-0.383911	
213	0.332642	
214	-0.255127	
215	0.176697	
216	0.401611	
217	-0.386963	
218	0.316467	
219	-0.258484	
220	0.184631	
221	0.419922	
222	-0.375671	
223	0.323792	
224	-0.26001	
225	0.170898	
226	0.404358	
227	-0.378418	
228	0.327148	
229	-0.253906	
230	0.181885	
231	0.412292	
232	-0.383911	
233	0.308228	
234	-0.260315	
235	0.174866	
236	0.415649	
237	-0.37262	
238	0.32196	
239	-0.253296	
240	0.169678	
241	0.404358	
242	-0.378418	
243	0.317078	
244	-0.252075	
245	0.180969	
246	0.419617	
247	-0.378113	
248	0.309753	
249	-0.254822	
250	0.166931	
251	0.411072	
252	-0.377808	
253	0.330505	
254	-0.247803	
255	0.177612	
256	0.406799	
257	-0.384827	
258	0.316772	
259	-0.25238	
260	0.175476	
261	0.421753	
262	-0.38147	
263	0.322571	
264	-0.247803	
265	0.167236	
266	0.420532	
267	-0.377808	
268	0.324707	
269	-0.24353	
270	0.177612	
271	0.430603	
272	-0.362549	
273	0.307922	
274	-0.249634	
275	0.16449	
276	0.421753	
277	-0.361023	
278	0.328369	
279	-0.241089	
280	0.170593	
281	0.410156	
282	-0.38269	
283	0.311279	
284	-0.243835	
285	0.174866	
286	0.428772	
287	-0.375061	
288	0.322266	
289	-0.24292	
290	0.162048	
291	0.413818	
292	-0.377808	
293	0.318604	
294	-0.237122	
295	0.173035	
296	0.426025	
297	-0.378418	
298	0.301208	
299	-0.24292	
300	0.162354	
301	0.4245	
302	-0.366516	
303	0.318604	
304	-0.234985	
305	0.162048	
306	0.410156	
307	-0.371399	
308	0.305176	
309	-0.23468	
310	0.171814	
311	0.428467	
312	-0.3479	
313	0.305176	
314	-0.237122	
315	0.158997	
316	0.415344	
317	-0.367737	
318	0.319824	
319	-0.229187	
320	0.168457	
321	0.421753	
322	-0.372925	
323	0.302429	
324	-0.23468	
325	0.162659	
326	0.429993	
327	-0.360107	
328	0.316162	
329	-0.228882	
330	0.153503	
331	0.41748	
332	-0.371704	
333	0.307922	
334	-0.225525	
335	0.166016	
336	0.43457	
337	-0.363159	
338	0.300903	
339	-0.230713	
340	0.152893	
341	0.423279	
342	-0.353088	
343	0.319519	
344	-0.220947	
345	0.162048	
346	0.421753	
347	-0.359802	
348	0.300903	
349	-0.22644	
350	0.161743	
351	0.431824	
352	-0.35553	
353	0.311584	
354	-0.224609	
355	0.149231	
356	0.419922	
357	-0.366211	
358	0.311584	
359	-0.21698	
360	0.159912	
361	0.430603	
362	-0.358276	
363	0.296936	
364	-0.223999	
365	0.149841	
366	0.433044	
367	-0.347595	
368	0.316467	
369	-0.213318	
370	0.151062	
371	0.419617	
372	-0.363464	
373	0.299072	
374	-0.21637	
375	0.154724	
376	0.433044	
377	-0.354614	
378	0.304565	
379	-0.216675	
380	0.134583	
381	0.419006	
382	-0.345764	
383	0.314026	
384	-0.208435	
385	0.12207	
386	0.426636	
387	-0.362854	
388	0.29541	
389	-0.216064	
390	0.0970459	
391	0.43457	
