Scan	  Chan 1	

1	0.393372	
2	-0.307617	
3	0.244446	
4	-0.151672	
5	-0.420837	
6	0.385437	
7	-0.296021	
8	0.256042	
9	-0.136414	
10	-0.412903	
11	0.379639	
12	-0.30426	
13	0.241699	
14	-0.137939	
15	-0.409241	
16	0.406189	
17	-0.2948	
18	0.246582	
19	-0.147705	
20	-0.415344	
21	0.371094	
22	-0.299988	
23	0.254211	
24	-0.140991	
25	-0.412903	
26	0.380859	
27	-0.296936	
28	0.240173	
29	-0.146484	
30	-0.411072	
31	0.402832	
32	-0.285339	
33	0.252075	
34	-0.13855	
35	-0.409851	
36	0.357056	
37	-0.302124	
38	0.244446	
39	-0.139771	
40	-0.407104	
41	0.386963	
42	-0.296631	
43	0.233765	
44	-0.143127	
45	-0.405273	
46	0.367126	
47	-0.296631	
48	0.244751	
49	-0.136719	
50	-0.406799	
51	0.362549	
52	-0.294495	
53	0.221558	
54	-0.142517	
55	-0.407715	
56	0.377808	
57	-0.293579	
58	0.240479	
59	-0.140991	
60	-0.412292	
61	0.369873	
62	-0.297546	
63	0.241699	
64	-0.133057	
65	-0.404358	
66	0.371399	
67	-0.297546	
68	0.227051	
69	-0.139771	
70	-0.411987	
71	0.35675	
72	-0.292664	
73	0.239563	
74	-0.124207	
75	-0.402527	
76	0.359802	
77	-0.298462	
78	0.226746	
79	-0.133972	
80	-0.412903	
81	0.362244	
82	-0.289917	
83	0.231323	
84	-0.140076	
85	-0.412903	
86	0.363464	
87	-0.292664	
88	0.238647	
89	-0.131531	
90	-0.411377	
91	0.354919	
92	-0.289612	
93	0.223083	
94	-0.135803	
95	-0.415955	
96	0.385132	
97	-0.282593	
98	0.234375	
99	-0.13092	
100	-0.412292	
101	0.335083	
102	-0.296021	
103	0.22522	
104	-0.126038	
105	-0.412598	
106	0.362854	
107	-0.289917	
108	0.219421	
109	-0.122375	
110	-0.407104	
111	0.346985	
112	-0.289612	
113	0.227966	
114	-0.093689	
115	-0.408325	
116	0.351562	
117	-0.291748	
118	0.209045	
119	-0.0872803	
120	-0.412598	
121	0.355225	
122	-0.287781	
123	0.227966	
124	-0.0671387	
125	-0.413208	
126	0.339355	
127	-0.292664	
128	0.227661	
129	-0.0457764	
130	-0.39856	
131	0.354919	
132	-0.291138	
133	0.213928	
134	-0.0241089	
135	-0.412292	
136	0.336609	
137	-0.286255	
138	0.224609	
139	-0.0012207	
140	-0.404968	
141	0.332336	
142	-0.2948	
143	0.213318	
144	-0.00305176	
145	-0.394897	
146	0.360413	
147	-0.281677	
148	0.217896	
149	0.00274658	
150	-0.401611	
151	0.351562	
152	-0.288391	
153	0.224609	
154	0.0268555	
155	-0.394287	
156	0.34668	
157	-0.279236	
158	0.210876	
159	0.0262451	
160	-0.400085	
161	0.343323	
162	-0.27771	
163	0.220337	
164	0.038147	
165	-0.396729	
166	0.320435	
167	-0.289307	
168	0.209656	
169	0.0469971	
170	-0.394287	
171	0.350342	
172	-0.282593	
173	0.205688	
174	0.043335	
175	-0.395508	
176	0.344238	
177	-0.280457	
178	0.211792	
179	0.0570679	
180	-0.395508	
181	0.337219	
182	-0.285645	
183	0.195618	
184	0.0515747	
185	-0.401001	
186	0.350647	
187	-0.280151	
188	0.215149	
189	0.0622559	
190	-0.396118	
191	0.3302	
192	-0.284729	
193	0.211182	
194	0.0738525	
195	-0.394287	
196	0.327148	
197	-0.285034	
198	0.197144	
199	0.0790405	
