Scan	  Chan 1	

1	0.0836182	
2	-0.39856	
3	0.328979	
4	-0.282593	
5	0.19165	
6	0.103455	
7	-0.39917	
8	0.316467	
9	-0.276489	
10	0.203857	
11	0.0762939	
12	-0.407715	
13	0.32135	
14	-0.280457	
15	0.193176	
16	0.0836182	
17	-0.396423	
18	0.341492	
19	-0.264282	
20	0.194702	
21	0.0726318	
22	-0.404663	
23	0.342102	
24	-0.276794	
25	0.20874	
26	0.104065	
27	-0.406189	
28	0.302124	
29	-0.283203	
30	0.199585	
31	0.0741577	
32	-0.39978	
33	0.348511	
34	-0.277405	
35	0.184631	
36	0.0772095	
37	-0.402832	
38	0.342407	
39	-0.256958	
40	0.209351	
41	0.0811768	
42	-0.39917	
43	0.328674	
44	-0.284119	
45	0.193787	
46	0.104065	
47	-0.402527	
48	0.319519	
49	-0.275269	
50	0.204163	
51	0.0772095	
52	-0.403137	
53	0.319519	
54	-0.285645	
55	0.192261	
56	0.0872803	
57	-0.400085	
58	0.342407	
59	-0.257568	
60	0.194397	
61	0.0720215	
62	-0.409851	
63	0.327759	
64	-0.279846	
65	0.2005	
66	0.108337	
67	-0.397339	
68	0.318604	
69	-0.281677	
70	0.191956	
71	0.0793457	
72	-0.406189	
73	0.33783	
74	-0.277405	
75	0.195923	
76	0.0769043	
77	-0.396118	
78	0.344849	
79	-0.262451	
80	0.20752	
81	0.0790405	
82	-0.395813	
83	0.354004	
84	-0.285339	
85	0.188599	
86	0.107422	
87	-0.403137	
88	0.327148	
89	-0.273743	
90	0.19989	
91	0.0805664	
92	-0.401917	
93	0.336304	
94	-0.28595	
95	0.19104	
96	0.0894165	
97	-0.395203	
98	0.346069	
99	-0.256958	
100	0.195618	
101	0.0811768	
102	-0.405273	
103	0.326538	
104	-0.280151	
105	0.202637	
106	0.108643	
107	-0.397034	
108	0.322266	
109	-0.281677	
110	0.1828	
111	0.0765991	
112	-0.403748	
113	0.34668	
114	-0.277405	
115	0.200806	
116	0.0866699	
117	-0.398865	
118	0.33905	
119	-0.266724	
120	0.206299	
121	0.083313	
122	-0.397339	
123	0.337219	
124	-0.281372	
125	0.188904	
126	0.0982666	
127	-0.407104	
128	0.328064	
129	-0.278015	
130	0.195312	
131	0.0814819	
132	-0.399475	
133	0.324707	
134	-0.285339	
135	0.188904	
136	0.0842285	
137	-0.396423	
138	0.34729	
139	-0.258789	
140	0.202942	
141	0.0808716	
142	-0.402527	
143	0.328674	
144	-0.283203	
145	0.205383	
146	0.107422	
147	-0.394287	
148	0.327759	
149	-0.281372	
150	0.180054	
151	0.0778198	
152	-0.406189	
153	0.346985	
154	-0.275879	
155	0.203247	
156	0.0866699	
157	-0.394897	
158	0.324097	
159	-0.267944	
160	0.198364	
161	0.0875854	
162	-0.39856	
163	0.34729	
164	-0.279846	
165	0.194092	
166	0.0878906	
167	-0.405273	
168	0.324707	
169	-0.279541	
170	0.189514	
171	0.0866699	
172	-0.400085	
173	0.343018	
174	-0.282593	
175	0.189514	
176	0.0845337	
177	-0.398254	
178	0.338135	
179	-0.26123	
180	0.208435	
181	0.0823975	
182	-0.403442	
183	0.328369	
184	-0.285034	
185	0.200195	
186	0.0991821	
187	-0.397339	
188	0.322266	
189	-0.282593	
190	0.174561	
191	0.072937	
192	-0.405273	
193	0.346375	
194	-0.2771	
195	0.205383	
196	0.0900269	
197	-0.399475	
198	0.317688	
199	-0.276794	
200	0.196228	
201	0.0830078	
202	-0.405884	
203	0.341492	
204	-0.278015	
205	0.197144	
206	0.090332	
207	-0.411072	
208	0.318298	
209	-0.283203	
210	0.186768	
211	0.0860596	
212	-0.399475	
213	0.342712	
214	-0.283203	
215	0.192566	
216	0.0744629	
217	-0.401917	
218	0.332642	
219	-0.272522	
220	0.20813	
221	0.0820923	
222	-0.397644	
223	0.328979	
224	-0.285339	
225	0.195618	
226	0.0921631	
227	-0.398254	
228	0.325623	
229	-0.27832	
230	0.166321	
231	0.0732422	
232	-0.403748	
233	0.339966	
234	-0.280151	
235	0.208435	
236	0.0827026	
237	-0.396118	
238	0.332031	
239	-0.278015	
240	0.194092	
241	0.0723267	
242	-0.385742	
243	0.355225	
244	-0.278015	
245	0.205688	
246	0.0778198	
247	-0.403442	
248	0.317993	
249	-0.281067	
250	0.179443	
251	0.0741577	
252	-0.396729	
253	0.357666	
254	-0.282288	
255	0.195923	
256	0.0717163	
257	-0.403442	
258	0.328064	
259	-0.273132	
260	0.209351	
261	0.0820923	
262	-0.394897	
263	0.319824	
264	-0.288391	
265	0.197754	
266	0.0741577	
267	-0.401306	
268	0.33783	
269	-0.276184	
270	0.172729	
271	0.065918	
272	-0.405273	
273	0.327759	
274	-0.283203	
275	0.211487	
276	0.0823975	
277	-0.396423	
278	0.337219	
279	-0.278931	
280	0.198975	
281	0.0738525	
282	-0.403442	
283	0.33844	
284	-0.279541	
285	0.210876	
286	0.0726318	
287	-0.397034	
288	0.324402	
289	-0.278931	
290	0.16449	
291	0.0656128	
292	-0.393372	
293	0.339661	
294	-0.282593	
295	0.199585	
296	0.067749	
297	-0.395508	
298	0.324402	
299	-0.276489	
300	0.213623	
301	0.0775146	
302	-0.39856	
303	0.333557	
304	-0.288086	
305	0.197754	
306	0.067749	
307	-0.401306	
308	0.347595	
309	-0.274048	
310	0.176086	
311	0.0601196	
312	-0.401001	
313	0.32196	
314	-0.28656	
315	0.209656	
316	0.0701904	
317	-0.397034	
318	0.331421	
319	-0.279236	
320	0.195312	
321	0.0723267	
322	-0.395813	
323	0.31189	
324	-0.281982	
325	0.212402	
326	0.0689697	
327	-0.397644	
328	0.314941	
329	-0.278931	
330	0.169067	
331	0.06073	
332	-0.395203	
333	0.335388	
334	-0.281372	
335	0.203247	
336	0.0643921	
337	-0.395203	
338	0.336609	
339	-0.277405	
340	0.213013	
341	0.0769043	
342	-0.392761	
343	0.310974	
344	-0.288391	
345	0.198669	
346	0.0585938	
347	-0.400085	
348	0.352478	
349	-0.269775	
350	0.184937	
351	0.0537109	
352	-0.398254	
353	0.32074	
354	-0.288696	
355	0.204163	
356	0.0683594	
357	-0.394592	
358	0.341492	
359	-0.275574	
360	0.198364	
361	0.0720215	
362	-0.401306	
363	0.310059	
364	-0.283508	
365	0.214233	
366	0.0646973	
367	-0.393066	
368	0.333862	
369	-0.278931	
370	0.174561	
371	0.0552368	
372	-0.39917	
373	0.350952	
374	-0.278931	
375	0.20874	
376	0.0570679	
377	-0.396423	
378	0.324707	
379	-0.278931	
380	0.209656	
381	0.0784302	
382	-0.393372	
383	0.306396	
384	-0.287476	
385	0.198975	
386	0.0521851	
387	-0.400391	
388	0.354614	
389	-0.274963	
390	0.189819	
391	0.0619507	
392	-0.393372	
393	0.318604	
394	-0.281067	
395	0.198975	
396	0.0640869	
397	-0.39093	
398	0.345154	
399	-0.276489	
400	0.201416	
401	0.0759888	
402	-0.407104	
403	0.313721	
404	-0.282593	
405	0.214233	
406	0.0598145	
407	-0.394592	
408	0.333862	
409	-0.282593	
410	0.177307	
411	0.0546265	
412	-0.402527	
413	0.333252	
414	-0.263062	
415	0.211792	
416	0.0601196	
417	-0.395508	
418	0.330505	
419	-0.285645	
420	0.201416	
421	0.0808716	
422	-0.392456	
423	0.324707	
424	-0.283813	
425	0.2005	
426	0.0512695	
427	-0.403442	
428	0.340576	
429	-0.276794	
430	0.196838	
431	0.0656128	
432	-0.395508	
433	0.32135	
434	-0.270996	
435	0.200195	
436	0.0546265	
437	-0.39093	
438	0.345459	
439	-0.279541	
440	0.206604	
441	0.0860596	
442	-0.395508	
443	0.311279	
444	-0.283508	
445	0.211487	
446	0.06073	
447	-0.391541	
448	0.33844	
449	-0.284119	
450	0.182495	
451	0.0524902	
452	-0.397644	
453	0.336914	
454	-0.258484	
455	0.212402	
456	0.0646973	
457	-0.394287	
458	0.319519	
459	-0.28656	
460	0.194702	
461	0.0915527	
462	-0.398254	
463	0.317688	
464	-0.27832	
465	0.201111	
466	0.0524902	
467	-0.402832	
468	0.324097	
469	-0.283508	
470	0.202332	
471	0.0698853	
472	-0.396118	
473	0.342102	
474	-0.263672	
475	0.200195	
476	0.0543213	
477	-0.398865	
478	0.343018	
479	-0.280151	
480	0.206299	
481	0.0842285	
482	-0.398865	
483	0.300598	
484	-0.282288	
485	0.204163	
486	0.0637817	
487	-0.396423	
488	0.335083	
489	-0.282288	
490	0.185852	
491	0.0579834	
492	-0.394592	
493	0.329895	
494	-0.26062	
495	0.214539	
496	0.0656128	
497	-0.393372	
498	0.317383	
499	-0.289001	
500	0.193176	
501	0.0860596	
502	-0.398865	
503	0.351868	
504	-0.2771	
505	0.199585	
506	0.0595093	
507	-0.405273	
508	0.324707	
509	-0.285339	
510	0.201721	
511	0.0692749	
512	-0.395508	
513	0.338745	
514	-0.265198	
515	0.197754	
516	0.0616455	
517	-0.401306	
518	0.339966	
519	-0.281067	
520	0.207214	
521	0.0872803	
522	-0.396118	
523	0.3125	
524	-0.283203	
525	0.186157	
526	0.0622559	
527	-0.39856	
528	0.340576	
529	-0.280457	
530	0.193481	
531	0.0576782	
532	-0.389099	
533	0.347595	
534	-0.255737	
535	0.211487	
536	0.067749	
537	-0.391846	
538	0.325928	
539	-0.286255	
540	0.188599	
541	0.0814819	
542	-0.396423	
543	0.341797	
544	-0.275879	
545	0.192566	
546	0.0610352	
547	-0.398865	
548	0.315857	
549	-0.288086	
550	0.19989	
551	0.0701904	
552	-0.393372	
553	0.358276	
554	-0.264282	
555	0.197144	
556	0.0610352	
557	-0.398254	
558	0.339661	
559	-0.279846	
560	0.208435	
561	0.0845337	
562	-0.396423	
563	0.322876	
564	-0.286255	
565	0.184631	
566	0.0662231	
567	-0.395203	
568	0.348206	
569	-0.279236	
570	0.201721	
571	0.0653076	
572	-0.39856	
573	0.332642	
574	-0.266418	
575	0.20874	
576	0.0720215	
577	-0.390625	
578	0.33905	
579	-0.284729	
580	0.189514	
581	0.0775146	
582	-0.401306	
583	0.338745	
584	-0.27832	
585	0.19104	
586	0.0665283	
587	-0.401001	
588	0.335693	
589	-0.286255	
590	0.193787	
591	0.0759888	
592	-0.395203	
593	0.335083	
594	-0.262451	
595	0.198669	
596	0.067749	
597	-0.400085	
598	0.335693	
599	-0.281372	
600	0.20752	
601	0.0875854	
602	-0.396423	
603	0.315247	
604	-0.286865	
605	0.173035	
606	0.0628662	
607	-0.401306	
608	0.351868	
609	-0.279236	
610	0.205078	
611	0.0674438	
612	-0.403137	
613	0.310974	
614	-0.272522	
615	0.209045	
616	0.0756836	
617	-0.397644	
618	0.359192	
619	-0.281372	
620	0.190125	
621	0.0735474	
622	-0.403748	
623	0.32135	
624	-0.281372	
625	0.187683	
626	0.0750732	
627	-0.394287	
628	0.3302	
629	-0.287476	
630	0.193787	
631	0.0735474	
632	-0.397339	
633	0.340576	
634	-0.269775	
635	0.206299	
636	0.0680542	
637	-0.39856	
638	0.329895	
639	-0.283203	
640	0.205383	
641	0.0842285	
642	-0.396729	
643	0.317993	
644	-0.285645	
645	0.171204	
646	0.0680542	
647	-0.396423	
648	0.354614	
649	-0.275879	
650	0.20813	
