Scan	  Chan 1	

1	-0.362549	
2	0.312195	
3	-0.211487	
4	0.140381	
5	0.391235	
6	-0.383606	
7	0.245056	
8	-0.244751	
9	0.106812	
10	0.414124	
11	-0.364075	
12	0.287781	
13	-0.222473	
14	0.145264	
15	0.388489	
16	-0.375366	
17	0.296936	
18	-0.227661	
19	0.119324	
20	0.388489	
21	-0.37384	
22	0.288696	
23	-0.250244	
24	0.146484	
25	0.41626	
26	-0.374146	
27	0.310059	
28	-0.242615	
29	0.145874	
30	0.388794	
31	-0.370789	
32	0.252686	
33	-0.240479	
34	0.136719	
35	0.419617	
36	-0.367432	
37	0.298462	
38	-0.202332	
39	0.14679	
40	0.38269	
41	-0.357666	
42	0.276489	
43	-0.226135	
44	0.093689	
45	0.401001	
46	-0.387878	
47	0.283203	
48	-0.238953	
49	0.148621	
50	0.408936	
51	-0.377808	
52	0.30304	
53	-0.24353	
54	0.134888	
55	0.397339	
56	-0.391541	
57	0.308533	
58	-0.241699	
59	0.15564	
60	0.419312	
61	-0.359192	
62	0.296936	
63	-0.217896	
64	0.140076	
65	0.400391	
66	-0.367737	
67	0.268555	
68	-0.236511	
69	0.105896	
70	0.409851	
71	-0.368958	
72	0.279846	
73	-0.216675	
74	0.158997	
75	0.402832	
76	-0.370483	
77	0.289917	
78	-0.230713	
79	0.10498	
80	0.404968	
81	-0.390625	
82	0.305481	
83	-0.237732	
84	0.149841	
85	0.411377	
86	-0.393066	
87	0.290833	
88	-0.241394	
89	0.142517	
90	0.418396	
91	-0.370178	
92	0.262146	
93	-0.241699	
94	0.130005	
95	0.406494	
96	-0.382996	
97	0.299072	
98	-0.178833	
99	0.157166	
100	0.403748	
101	-0.378723	
102	0.267334	
103	-0.227966	
104	0.0787354	
105	0.414429	
106	-0.365601	
107	0.293579	
108	-0.222473	
109	0.145874	
110	0.410461	
111	-0.370483	
112	0.290833	
113	-0.243225	
114	0.131836	
115	0.417175	
116	-0.366516	
117	0.307312	
118	-0.239258	
119	0.140076	
120	0.406799	
121	-0.364685	
122	0.30304	
123	-0.208435	
124	0.145874	
125	0.398865	
