Scan	  Chan 1	

1	-0.262146	
2	0.179443	
3	0.376587	
4	-0.396729	
5	0.311279	
6	-0.266113	
7	0.184021	
8	0.385437	
9	-0.386353	
10	0.336304	
11	-0.270691	
12	0.176086	
13	0.380859	
14	-0.375061	
15	0.332947	
16	-0.26062	
17	0.189209	
18	0.385742	
19	-0.395508	
20	0.316162	
21	-0.267029	
22	0.183105	
23	0.401306	
24	-0.386047	
25	0.332031	
26	-0.257568	
27	0.176086	
28	0.389709	
29	-0.394287	
30	0.332031	
31	-0.250244	
32	0.187378	
33	0.401611	
34	-0.386047	
35	0.315247	
36	-0.267029	
37	0.17395	
38	0.392761	
39	-0.39032	
40	0.329285	
41	-0.259094	
42	0.180969	
43	0.394897	
44	-0.395813	
45	0.322266	
46	-0.263672	
47	0.178223	
48	0.40863	
49	-0.389099	
50	0.320129	
51	-0.259094	
52	0.164185	
53	0.396729	
54	-0.390015	
55	0.330505	
56	-0.258179	
57	0.183411	
58	0.416565	
59	-0.394592	
60	0.323486	
61	-0.262451	
62	0.172424	
63	0.411377	
64	-0.382385	
65	0.325012	
66	-0.255432	
67	0.175171	
68	0.397949	
69	-0.391235	
70	0.2948	
71	-0.26001	
72	0.180359	
73	0.406799	
74	-0.379639	
75	0.318604	
76	-0.26062	
77	0.167236	
78	0.397644	
79	-0.379028	
80	0.329285	
81	-0.253296	
82	0.180969	
83	0.407104	
84	-0.386353	
85	0.322571	
86	-0.259094	
87	0.172729	
88	0.413513	
89	-0.375061	
90	0.317993	
91	-0.243835	
92	0.172119	
93	0.405273	
94	-0.379944	
95	0.310974	
96	-0.247192	
97	0.180054	
98	0.417786	
99	-0.374146	
100	0.312805	
101	-0.258484	
102	0.16571	
103	0.410156	
104	-0.374146	
105	0.321655	
106	-0.251465	
107	0.176086	
108	0.40802	
109	-0.377197	
110	0.309143	
111	-0.255432	
112	0.16449	
113	0.419922	
114	-0.369568	
115	0.316772	
116	-0.248413	
117	0.151367	
118	0.404663	
119	-0.385742	
120	0.316162	
121	-0.249023	
122	0.177307	
123	0.415955	
124	-0.375366	
125	0.310974	
126	-0.254517	
127	0.164795	
128	0.412292	
129	-0.379944	
130	0.315857	
131	-0.247498	
132	0.172119	
133	0.407715	
134	-0.378418	
135	0.30426	
136	-0.25177	
137	0.170288	
138	0.420532	
139	-0.371704	
140	0.323792	
141	-0.249939	
142	0.158997	
143	0.40802	
144	-0.374756	
145	0.322876	
146	-0.242004	
147	0.175171	
148	0.413208	
149	-0.380554	
150	0.307922	
151	-0.247192	
152	0.163269	
153	0.419617	
154	-0.379028	
155	0.319824	
156	-0.231018	
157	0.166321	
158	0.409546	
159	-0.37262	
160	0.305176	
161	-0.240479	
162	0.172729	
163	0.429382	
164	-0.375977	
165	0.3125	
166	-0.245361	
167	0.158081	
168	0.415344	
169	-0.370483	
170	0.318298	
171	-0.237122	
172	0.166626	
173	0.422058	
174	-0.368347	
175	0.304871	
176	-0.240479	
177	0.150452	
178	0.426636	
179	-0.361938	
180	0.314026	
181	-0.23468	
182	0.152893	
183	0.418396	
184	-0.36499	
185	0.302734	
186	-0.236206	
187	0.169678	
188	0.427246	
189	-0.360107	
190	0.302429	
191	-0.238953	
192	0.154724	
193	0.414429	
194	-0.361023	
195	0.307617	
196	-0.230408	
197	0.162354	
198	0.414429	
199	-0.354614	
200	0.290527	
201	-0.238037	
202	0.159302	
203	0.426941	
204	-0.356445	
205	0.3125	
206	-0.232544	
207	0.151672	
208	0.408936	
209	-0.365906	
210	0.307312	
211	-0.227051	
212	0.166016	
213	0.424194	
214	-0.362549	
215	0.296936	
216	-0.229797	
217	0.152893	
218	0.426025	
219	-0.362244	
220	0.311279	
221	-0.213623	
222	0.159302	
223	0.412292	
224	-0.355835	
225	0.299072	
226	-0.227051	
227	0.159912	
228	0.433655	
229	-0.350037	
230	0.309143	
231	-0.227661	
232	0.14679	
233	0.41748	
234	-0.355835	
235	0.3125	
236	-0.222473	
237	0.158386	
238	0.431519	
239	-0.352783	
240	0.296936	
241	-0.222473	
242	0.13916	
243	0.428772	
244	-0.348206	
245	0.311584	
246	-0.216675	
247	0.149536	
248	0.419617	
249	-0.369263	
250	0.296631	
251	-0.218506	
252	0.161133	
253	0.4422	
254	-0.349121	
255	0.301208	
256	-0.222473	
257	0.145569	
258	0.422363	
259	-0.343018	
260	0.300293	
261	-0.214233	
262	0.153809	
263	0.426636	
264	-0.351562	
265	0.292969	
266	-0.221863	
267	0.146484	
268	0.429077	
269	-0.352783	
270	0.309753	
271	-0.213318	
272	0.142212	
273	0.419312	
274	-0.35553	
275	0.298462	
276	-0.211792	
277	0.152588	
278	0.420532	
279	-0.3479	
280	0.2948	
281	-0.213013	
282	0.129395	
283	0.420532	
284	-0.350647	
285	0.307312	
286	-0.198669	
287	0.119629	
288	0.419312	
289	-0.348511	
290	0.293884	
291	-0.213318	
292	0.0958252	
293	0.433044	
294	-0.348816	
295	0.304565	
296	-0.211182	
297	0.0802612	
298	0.411377	
299	-0.350647	
300	0.30304	
301	-0.204773	
302	0.0708008	
303	0.432129	
304	-0.353394	
305	0.292053	
306	-0.208435	
307	0.0509644	
308	0.422974	
309	-0.351562	
310	0.307617	
311	-0.202942	
312	0.0473022	
313	0.419006	
314	-0.352478	
315	0.291443	
316	-0.206299	
317	0.0408936	
318	0.436401	
319	-0.343628	
