Scan	  Chan 1	

1	-0.286255	
2	0.219421	
3	-0.137939	
4	-0.418701	
5	0.359192	
6	-0.297852	
7	0.206299	
8	-0.131836	
9	-0.404663	
10	0.348206	
11	-0.251465	
12	0.213013	
13	-0.106201	
14	-0.417786	
15	0.368958	
16	-0.292053	
17	0.162354	
18	-0.13031	
19	-0.407715	
20	0.324097	
21	-0.289917	
22	0.201416	
23	-0.100708	
24	-0.411987	
25	0.366211	
26	-0.29541	
27	0.213013	
28	-0.13092	
29	-0.411072	
30	0.352478	
31	-0.292969	
32	0.230408	
33	-0.135803	
34	-0.406189	
35	0.366821	
36	-0.290527	
37	0.218201	
38	-0.133667	
39	-0.422058	
40	0.348511	
41	-0.287781	
42	0.170898	
43	-0.142822	
44	-0.410156	
45	0.368652	
46	-0.285645	
47	0.225525	
48	-0.0869751	
49	-0.418396	
50	0.376282	
51	-0.279236	
52	0.201416	
53	-0.13855	
54	-0.41626	
55	0.369873	
56	-0.299072	
57	0.235901	
58	-0.131226	
59	-0.412292	
60	0.361328	
61	-0.296326	
62	0.226135	
63	-0.146484	
64	-0.412598	
65	0.386658	
66	-0.295105	
67	0.217285	
68	-0.145569	
69	-0.412598	
70	0.386047	
71	-0.267639	
72	0.243225	
73	-0.108337	
74	-0.411987	
75	0.380859	
76	-0.301208	
77	0.158386	
78	-0.150757	
79	-0.41687	
80	0.38208	
81	-0.283508	
82	0.231323	
83	-0.107117	
84	-0.411682	
85	0.376892	
86	-0.303345	
87	0.227661	
88	-0.135193	
89	-0.421143	
90	0.408936	
91	-0.296631	
92	0.241699	
93	-0.150146	
94	-0.418091	
95	0.387878	
96	-0.294495	
97	0.24353	
98	-0.131836	
99	-0.407715	
100	0.388794	
101	-0.300598	
102	0.158691	
103	-0.154114	
104	-0.417175	
105	0.401306	
106	-0.285645	
107	0.246582	
108	-0.0900269	
109	-0.417175	
110	0.361023	
111	-0.292969	
112	0.210571	
113	-0.143127	
114	-0.41687	
115	0.420532	
116	-0.304871	
117	0.238037	
118	-0.140381	
119	-0.414429	
120	0.379639	
121	-0.297241	
122	0.25238	
123	-0.147705	
124	-0.41687	
125	0.392761	
126	-0.307312	
127	0.231934	
128	-0.153503	
129	-0.409851	
130	0.402527	
131	-0.2771	
132	0.253296	
133	-0.107117	
134	-0.421143	
135	0.374756	
136	-0.317078	
137	0.1828	
138	-0.147095	
139	-0.413818	
140	0.392151	
141	-0.289612	
142	0.228271	
143	-0.12207	
144	-0.420227	
145	0.379944	
146	-0.31189	
147	0.249939	
148	-0.139771	
149	-0.414429	
150	0.381165	
151	-0.307617	
152	0.239868	
153	-0.157776	
154	-0.419617	
155	0.40741	
156	-0.315247	
157	0.254517	
158	-0.144043	
159	-0.424805	
160	0.361023	
161	-0.313416	
162	0.191345	
163	-0.151672	
164	-0.41687	
165	0.413208	
166	-0.298462	
167	0.248108	
168	-0.108032	
169	-0.420227	
170	0.380859	
171	-0.302429	
172	0.234375	
173	-0.136414	
174	-0.418701	
175	0.401001	
176	-0.320129	
177	0.238953	
178	-0.150146	
179	-0.420532	
180	0.411682	
181	-0.310669	
182	0.253296	
183	-0.163574	
184	-0.422668	
185	0.401611	
186	-0.321655	
187	0.25177	
188	-0.155029	
189	-0.411377	
190	0.413208	
191	-0.284424	
192	0.250244	
193	-0.122375	
