Scan	  Chan 1	

1	-0.348816	
2	0.304565	
3	-0.19989	
4	0.0189209	
5	0.415344	
6	-0.343018	
7	0.297241	
8	-0.196533	
9	0.0256348	
10	0.426025	
11	-0.336609	
12	0.290527	
13	-0.201416	
14	0.00549316	
15	0.413818	
16	-0.344543	
17	0.309143	
18	-0.194702	
19	0.0198364	
20	0.411987	
21	-0.347595	
22	0.289612	
23	-0.202026	
24	0.0198364	
25	0.428467	
26	-0.33783	
27	0.302124	
28	-0.19989	
29	0.00976562	
30	0.412903	
31	-0.352783	
32	0.304871	
33	-0.195618	
34	0.0195312	
35	0.420837	
36	-0.343323	
37	0.28717	
38	-0.202332	
39	0.00793457	
40	0.422668	
41	-0.344543	
42	0.306396	
43	-0.194702	
44	0.00488281	
45	0.408936	
46	-0.352478	
47	0.292053	
48	-0.197144	
49	0.017395	
50	0.431824	
51	-0.328979	
52	0.296021	
53	-0.200195	
54	0.00518799	
55	0.411987	
56	-0.328064	
57	0.305481	
58	-0.193787	
59	0.0149536	
60	0.41626	
61	-0.343323	
62	0.289612	
63	-0.201416	
64	0.00946045	
65	0.427551	
66	-0.338745	
67	0.303345	
68	-0.195618	
69	-0.00579834	
70	0.405579	
71	-0.344849	
72	0.299377	
73	-0.194397	
74	0.0143433	
75	0.422363	
76	-0.352478	
77	0.290527	
78	-0.19989	
79	0.00152588	
80	0.414734	
81	-0.345154	
82	0.306396	
83	-0.194702	
84	0.00915527	
85	0.410767	
86	-0.354614	
87	0.289307	
88	-0.198975	
89	0.00976562	
90	0.426636	
91	-0.327148	
92	0.301208	
93	-0.198975	
94	-0.00183105	
95	0.410767	
96	-0.341187	
97	0.30365	
98	-0.191345	
99	0.00610352	
100	0.422668	
101	-0.334778	
102	0.289307	
103	-0.2005	
104	-0.00579834	
105	0.423279	
106	-0.340576	
107	0.303345	
108	-0.194092	
109	-0.00457764	
110	0.405884	
111	-0.358276	
112	0.292053	
113	-0.195007	
114	0.00183105	
115	0.422974	
116	-0.337219	
117	0.292358	
118	-0.199585	
119	-0.0125122	
120	0.410461	
121	-0.344849	
122	0.30365	
123	-0.191345	
124	-0.00366211	
125	0.412903	
126	-0.35553	
127	0.289307	
128	-0.198364	
129	-0.0088501	
130	0.429077	
131	-0.33844	
132	0.304565	
133	-0.195312	
134	-0.0164795	
135	0.404663	
136	-0.341187	
137	0.299377	
138	-0.19104	
139	-0.00640869	
140	0.426941	
141	-0.349426	
142	0.286255	
143	-0.198059	
144	-0.0192261	
145	0.41748	
146	-0.346375	
147	0.30426	
148	-0.190125	
149	-0.017395	
150	0.409241	
151	-0.352478	
152	0.290527	
153	-0.194397	
154	-0.017395	
155	0.420837	
156	-0.333557	
157	0.299072	
158	-0.195923	
159	-0.0253296	
160	0.420227	
161	-0.332947	
162	0.30365	
163	-0.187988	
164	-0.0152588	
165	0.4245	
166	-0.339355	
167	0.28717	
168	-0.197144	
169	-0.0289917	
170	0.423889	
171	-0.346985	
172	0.30365	
173	-0.19104	
174	-0.0274658	
175	0.407104	
176	-0.332031	
177	0.292053	
178	-0.19165	
179	-0.0228882	
180	0.432739	
181	-0.331116	
182	0.289612	
183	-0.196228	
184	-0.0430298	
185	0.414429	
186	-0.349731	
187	0.306702	
188	-0.189514	
189	-0.0286865	
190	0.413818	
191	-0.352173	
192	0.286865	
193	-0.195618	
194	-0.0354004	
195	0.428467	
196	-0.348206	
197	0.302124	
198	-0.192566	
199	-0.0424194	
200	0.415955	
201	-0.353699	
202	0.296631	
203	-0.190735	
204	-0.03479	
205	0.43335	
206	-0.339661	
207	0.28717	
208	-0.195007	
209	-0.0457764	
210	0.42511	
211	-0.340881	
212	0.304565	
213	-0.187683	
214	-0.0445557	
215	0.410767	
216	-0.334473	
217	0.287781	
218	-0.191956	
219	-0.0488281	
220	0.42511	
221	-0.343018	
222	0.297241	
223	-0.19165	
224	-0.0549316	
225	0.421753	
226	-0.33905	
227	0.301208	
228	-0.187073	
229	-0.0460815	
230	0.415649	
231	-0.3479	
232	0.283813	
233	-0.196228	
234	-0.0558472	
235	0.427246	
236	-0.344849	
237	0.303955	
238	-0.188599	
239	-0.057373	
240	0.414734	
241	-0.327759	
242	0.291138	
243	-0.186157	
244	-0.0485229	
245	0.43335	
246	-0.335083	
247	0.289917	
248	-0.192871	
249	-0.0643921	
250	0.414124	
251	-0.326538	
252	0.305176	
253	-0.186157	
254	-0.0610352	
255	0.415344	
256	-0.343323	
257	0.28717	
258	-0.192566	
259	-0.0628662	
260	0.432129	
261	-0.340881	
262	0.301514	
263	-0.19104	
264	-0.0686646	
265	0.420532	
266	-0.355835	
267	0.295715	
268	-0.184937	
269	-0.0595093	
270	0.42511	
271	-0.34729	
272	0.286255	
273	-0.192871	
274	-0.071106	
275	0.422974	
276	-0.336304	
277	0.30365	
278	-0.184326	
279	-0.0689697	
280	0.424194	
281	-0.332642	
282	0.288391	
283	-0.19043	
284	-0.0662231	
285	0.433044	
286	-0.341492	
287	0.294189	
288	-0.19104	
289	-0.078125	
290	0.414429	
291	-0.33844	
292	0.302734	
293	-0.184326	
294	-0.0695801	
295	0.4245	
296	-0.341492	
297	0.285339	
298	-0.192566	
299	-0.0775146	
300	0.437622	
301	-0.337219	
302	0.302734	
303	-0.186157	
304	-0.0869751	
305	0.419312	
306	-0.339661	
307	0.290222	
308	-0.183716	
309	-0.0759888	
310	0.431213	
311	-0.346985	
312	0.28656	
313	-0.19165	
314	-0.090332	
315	0.419006	
316	-0.338745	
317	0.302734	
318	-0.184937	
319	-0.0823975	
320	0.421753	
321	-0.346069	
322	0.28717	
323	-0.190735	
324	-0.0891113	
325	0.438843	
326	-0.332031	
327	0.299072	
328	-0.186462	
329	-0.098877	
330	0.419006	
331	-0.327454	
332	0.298462	
333	-0.183105	
334	-0.0933838	
335	0.428772	
336	-0.337524	
337	0.285339	
338	-0.19104	
339	-0.114441	
340	0.426636	
341	-0.345459	
342	0.302429	
343	-0.183716	
344	-0.105591	
345	0.417786	
346	-0.347595	
347	0.28717	
348	-0.185852	
349	-0.107117	
350	0.43335	
351	-0.325012	
352	0.292053	
353	-0.187378	
354	-0.117188	
355	0.414124	
356	-0.33844	
357	0.300903	
358	-0.179443	
359	-0.112915	
360	0.42511	
361	-0.338745	
362	0.285034	
363	-0.187988	
364	-0.119934	
365	0.433655	
366	-0.333557	
367	0.300598	
368	-0.18219	
369	-0.124207	
370	0.419006	
371	-0.33783	
372	0.289917	
373	-0.181274	
374	-0.118713	
375	0.428467	
376	-0.334167	
377	0.287781	
378	-0.188599	
379	-0.131226	
380	0.420532	
381	-0.340881	
382	0.301514	
383	-0.180054	
384	-0.128479	
385	0.419617	
386	-0.339966	
387	0.285645	
388	-0.185242	
389	-0.134277	
390	0.435791	
391	-0.33783	
392	0.298462	
393	-0.183105	
394	-0.137329	
395	0.411072	
396	-0.338745	
397	0.296631	
398	-0.180054	
399	-0.133972	
400	0.428467	
401	-0.335693	
402	0.282593	
403	-0.187683	
404	-0.144653	
405	0.433655	
406	-0.322571	
407	0.300598	
408	-0.178528	
409	-0.149231	
410	0.41748	
411	-0.347595	
412	0.28595	
413	-0.179749	
414	-0.148315	
415	0.431519	
416	-0.339661	
417	0.290527	
418	-0.185547	
419	-0.155029	
420	0.420532	
421	-0.341187	
422	0.300598	
423	-0.176697	
424	-0.146484	
425	0.426636	
426	-0.338745	
427	0.282288	
428	-0.185852	
429	-0.153809	
430	0.433044	
431	-0.333252	
432	0.298157	
433	-0.179443	
434	-0.157166	
435	0.419922	
436	-0.331726	
437	0.287781	
438	-0.178528	
439	-0.152893	
440	0.429993	
441	-0.332031	
442	0.284119	
443	-0.185242	
444	-0.166321	
445	0.427856	
446	-0.321655	
447	0.300293	
448	-0.176697	
449	-0.162048	
450	0.423279	
451	-0.33844	
452	0.282898	
453	-0.18158	
454	-0.166626	
455	0.435181	
456	-0.335083	
457	0.293579	
458	-0.182495	
459	-0.175781	
460	0.414734	
461	-0.346375	
462	0.295715	
463	-0.176392	
464	-0.169373	
465	0.432739	
466	-0.341797	
467	0.281067	
468	-0.184021	
469	-0.180969	
470	0.427246	
471	-0.335388	
472	0.296936	
473	-0.175476	
474	-0.181885	
475	0.413513	
476	-0.336609	
477	0.283508	
478	-0.178223	
479	-0.185242	
480	0.432434	
481	-0.33905	
482	0.286865	
483	-0.181274	
484	-0.192871	
485	0.422668	
486	-0.335693	
487	0.296326	
488	-0.174561	
489	-0.189514	
490	0.429382	
491	-0.3302	
492	0.280151	
493	-0.18219	
494	-0.195618	
495	0.432434	
496	-0.334167	
497	0.2948	
498	-0.175171	
499	-0.204163	
500	0.415649	
501	-0.318909	
502	0.287781	
503	-0.175781	
504	-0.195923	
505	0.433655	
506	-0.331726	
507	0.279846	
508	-0.180969	
509	-0.211792	
510	0.420227	
511	-0.323792	
512	0.296326	
513	-0.172729	
514	-0.20752	
515	0.418701	
516	-0.328369	
517	0.278015	
518	-0.179138	
519	-0.213928	
520	0.430603	
521	-0.331116	
522	0.290222	
523	-0.177917	
524	-0.220947	
525	0.416565	
526	-0.336609	
527	0.291748	
528	-0.172729	
529	-0.222778	
530	0.426025	
531	-0.342712	
532	0.276794	
533	-0.179138	
534	-0.225525	
535	0.42511	
536	-0.330811	
537	0.292969	
538	-0.171204	
539	-0.231323	
540	0.412903	
541	-0.32196	
542	0.278015	
543	-0.174866	
544	-0.229797	
545	0.428162	
546	-0.332642	
547	0.281982	
548	-0.177612	
549	-0.24231	
550	0.414734	
551	-0.322571	
552	0.292358	
553	-0.172424	
554	-0.24353	
555	0.415955	
556	-0.340271	
557	0.275269	
558	-0.176392	
559	-0.245056	
560	0.431519	
561	-0.324707	
562	0.289917	
563	-0.174561	
564	-0.253601	
565	0.415039	
566	-0.338745	
567	0.283813	
568	-0.170593	
569	-0.248413	
570	0.428162	
571	-0.33783	
572	0.276489	
573	-0.177917	
574	-0.269165	
575	0.421753	
576	-0.319519	
577	0.291443	
578	-0.169983	
579	-0.269775	
580	0.410767	
581	-0.344543	
582	0.274353	
583	-0.173645	
584	-0.268555	
585	0.427551	
586	-0.326233	
587	0.28717	
588	-0.175171	
589	-0.275574	
590	0.419922	
591	-0.319519	
592	0.288391	
593	-0.169373	
594	-0.276184	
595	0.427246	
596	-0.334473	
597	0.274353	
598	-0.175781	
599	-0.299072	
600	0.431824	
601	-0.324097	
602	0.289307	
603	-0.169678	
604	-0.294495	
605	0.409546	
606	-0.336914	
607	0.277405	
608	-0.171204	
609	-0.295105	
610	0.432129	
611	-0.334473	
612	0.27771	
613	-0.175171	
614	-0.309753	
615	0.41748	
616	-0.31311	
617	0.289917	
618	-0.167847	
619	-0.30365	
620	0.420227	
621	-0.335083	
