Scan	  Chan 1	

1	0.369263	
2	-0.281677	
3	0.214233	
4	-0.09552	
5	-0.422363	
6	0.37384	
7	-0.296631	
8	0.21698	
9	-0.122681	
10	-0.404663	
11	0.371704	
12	-0.29541	
13	0.221252	
14	-0.140686	
15	-0.41687	
16	0.382385	
17	-0.297241	
18	0.234985	
19	-0.143433	
20	-0.412598	
21	0.322266	
22	-0.301208	
23	0.200195	
24	-0.136414	
25	-0.414734	
26	0.392456	
27	-0.264893	
28	0.229797	
29	-0.0973511	
30	-0.417175	
31	0.35553	
32	-0.285339	
33	0.1828	
34	-0.136414	
35	-0.41687	
36	0.372314	
37	-0.302124	
38	0.216064	
39	-0.125732	
40	-0.409241	
41	0.393677	
42	-0.290222	
43	0.235291	
44	-0.135803	
45	-0.416565	
46	0.377808	
47	-0.305786	
48	0.237427	
49	-0.143127	
50	-0.409546	
51	0.40741	
52	-0.275269	
53	0.226135	
54	-0.132751	
55	-0.41626	
56	0.354919	
57	-0.297546	
58	0.172729	
59	-0.141602	
60	-0.411072	
61	0.351257	
62	-0.28595	
63	0.22583	
64	-0.0958252	
65	-0.415344	
66	0.395508	
67	-0.295105	
68	0.211182	
69	-0.134277	
70	-0.41748	
71	0.374146	
72	-0.298767	
73	0.240173	
74	-0.135193	
75	-0.411987	
76	0.395203	
77	-0.304565	
78	0.227051	
79	-0.150146	
80	-0.41687	
81	0.367737	
82	-0.294495	
83	0.197144	
84	-0.144043	
85	-0.413208	
86	0.394592	
87	-0.259399	
88	0.239868	
89	-0.101318	
90	-0.417175	
91	0.371399	
92	-0.285645	
93	0.180054	
94	-0.144348	
95	-0.419617	
96	0.402527	
97	-0.301819	
98	0.230408	
99	-0.121155	
100	-0.412292	
101	0.384521	
102	-0.303345	
103	0.224304	
104	-0.140686	
105	-0.420532	
106	0.402222	
107	-0.300903	
108	0.245361	
109	-0.153809	
110	-0.415344	
111	0.390625	
112	-0.279846	
113	0.244141	
114	-0.12146	
115	-0.415344	
116	0.371704	
117	-0.305786	
118	0.17334	
119	-0.152893	
120	-0.420532	
121	0.397034	
122	-0.284424	
123	0.238342	
124	-0.0909424	
125	-0.415649	
126	0.380859	
127	-0.304871	
128	0.220947	
129	-0.134888	
130	-0.41626	
131	0.403442	
132	-0.297241	
133	0.244446	
134	-0.147705	
135	-0.415344	
136	0.397034	
137	-0.306091	
138	0.250244	
139	-0.1474	
140	-0.416565	
141	0.361328	
142	-0.301514	
143	0.194702	
144	-0.15686	
145	-0.418701	
146	0.403137	
147	-0.270386	
148	0.255737	
149	-0.0912476	
150	-0.417786	
151	0.346069	
152	-0.295105	
153	0.200806	
