Scan	  Chan 1	

1	0.439148	
2	-0.354614	
3	0.295715	
4	-0.224304	
5	0.1474	
6	0.4245	
7	-0.35614	
8	0.308228	
9	-0.21637	
10	0.150452	
11	0.420227	
12	-0.366211	
13	0.289917	
14	-0.213928	
15	0.158081	
16	0.432739	
17	-0.35614	
18	0.30304	
19	-0.213928	
20	0.144958	
21	0.419006	
22	-0.362244	
23	0.307312	
24	-0.216675	
25	0.155029	
26	0.427551	
27	-0.358887	
28	0.294495	
29	-0.222473	
30	0.144043	
31	0.424194	
32	-0.350037	
33	0.309753	
34	-0.212708	
35	0.136414	
36	0.419617	
37	-0.368652	
38	0.297241	
39	-0.211487	
40	0.145264	
41	0.432129	
42	-0.351562	
43	0.295105	
44	-0.220032	
45	0.141602	
46	0.429382	
47	-0.357971	
48	0.307617	
49	-0.209045	
50	0.152588	
51	0.418701	
52	-0.345764	
53	0.289917	
54	-0.218201	
55	0.14679	
56	0.426941	
57	-0.355835	
58	0.296936	
59	-0.215149	
60	0.137634	
61	0.423889	
62	-0.36499	
63	0.301208	
64	-0.212097	
65	0.151062	
66	0.43457	
67	-0.349731	
68	0.293579	
69	-0.215454	
70	0.132141	
71	0.422668	
72	-0.349426	
73	0.309753	
74	-0.206299	
75	0.137329	
76	0.421753	
77	-0.357056	
78	0.287781	
79	-0.203552	
80	0.131531	
81	0.430908	
82	-0.354614	
83	0.304871	
84	-0.204773	
85	0.105896	
86	0.421753	
87	-0.362854	
88	0.304871	
89	-0.206604	
90	0.108948	
91	0.431519	
92	-0.353394	
93	0.293884	
94	-0.213318	
95	0.0863647	
96	0.432129	
97	-0.348511	
98	0.309448	
99	-0.201416	
100	0.0735474	
101	0.415955	
102	-0.358276	
103	0.293884	
104	-0.204773	
105	0.072937	
106	0.422668	
107	-0.344238	
108	0.298157	
109	-0.209351	
110	0.0631714	
111	0.417175	
112	-0.341797	
113	0.303345	
114	-0.201416	
115	0.0616455	
116	0.415649	
117	-0.357361	
118	0.285339	
119	-0.210571	
120	0.0469971	
121	0.421753	
122	-0.336914	
123	0.29541	
124	-0.202637	
125	0.0357056	
126	0.39917	
127	-0.343628	
128	0.295715	
129	-0.201416	
130	0.0445557	
131	0.419617	
132	-0.344543	
133	0.292664	
134	-0.204163	
135	0.0192261	
136	0.407104	
137	-0.3302	
138	0.303955	
139	-0.196228	
140	0.0305176	
141	0.412903	
142	-0.332947	
143	0.285645	
144	-0.196533	
145	0.015564	
146	0.419617	
147	-0.342102	
148	0.305481	
149	-0.198364	
150	0.0119019	
151	0.406799	
152	-0.342712	
153	0.298462	
154	-0.196838	
155	0.00488281	
156	0.420532	
157	-0.348511	
158	0.291443	
159	-0.204773	
160	-0.00244141	
161	0.41626	
162	-0.327454	
163	0.307007	
164	-0.192871	
165	-0.010376	
166	0.401306	
167	-0.351257	
168	0.290222	
169	-0.197754	
170	0.0012207	
171	0.427551	
172	-0.343323	
173	0.297852	
174	-0.19989	
175	-0.0134277	
176	0.412292	
177	-0.347595	
178	0.300598	
179	-0.192566	
180	-0.00671387	
181	0.415955	
182	-0.345459	
183	0.281677	
184	-0.19989	
185	-0.0204468	
186	0.424805	
187	-0.344238	
188	0.291138	
189	-0.193481	
190	-0.0253296	
191	0.401611	
192	-0.350647	
193	0.290833	
194	-0.194702	
195	-0.0192261	
196	0.431824	
197	-0.329285	
198	0.293579	
199	-0.196533	
200	-0.0357056	
201	0.405884	
202	-0.35675	
203	0.300598	
204	-0.185852	
205	-0.0286865	
206	0.414429	
207	-0.35675	
208	0.282898	
209	-0.188599	
210	-0.0387573	
211	0.431824	
212	-0.341492	
213	0.302124	
214	-0.189209	
215	-0.050354	
216	0.417175	
217	-0.337524	
218	0.293884	
219	-0.186768	
220	-0.0457764	
221	0.428162	
222	-0.347595	
223	0.290833	
224	-0.195007	
225	-0.0701904	
